StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,intro_text_tme_First Click,intro_text_tme_Last Click,intro_text_tme_Page Submit,intro_text_tme_Click Count,intro_hypo_tme_First Click,intro_hypo_tme_Last Click,intro_hypo_tme_Page Submit,intro_hypo_tme_Click Count,happ1_desc_tme_First Click,happ1_desc_tme_Last Click,happ1_desc_tme_Page Submit,happ1_desc_tme_Click Count,happ1_perf_tme_First Click,happ1_perf_tme_Last Click,happ1_perf_tme_Page Submit,happ1_perf_tme_Click Count,happ1_emot_hap,happ1_emot_sat,happ1_emot_enj,happ1_emot_ala,happ1_emot_sca,happ1_emot_fea,happ1_emot_irr,happ1_emot_agg,happ1_emot_ann,happ1_emot_DO,happ1_supp_dif,happ1_supp_con,angr1_desc_tme_First Click,angr1_desc_tme_Last Click,angr1_desc_tme_Page Submit,angr1_desc_tme_Click Count,angr1_perf_tme_First Click,angr1_perf_tme_Last Click,angr1_perf_tme_Page Submit,angr1_perf_tme_Click Count,angr1_emot_hap,angr1_emot_sat,angr1_emot_enj,angr1_emot_ala,angr1_emot_sca,angr1_emot_fea,angr1_emot_irr,angr1_emot_agg,angr1_emot_ann,angr1_emot_DO,angr1_supp_dif,angr1_supp_con,neut1_desc_tme_First Click,neut1_desc_tme_Last Click,neut1_desc_tme_Page Submit,neut1_desc_tme_Click Count,neut1_perf_tme_First Click,neut1_perf_tme_Last Click,neut1_perf_tme_Page Submit,neut1_perf_tme_Click Count,neut1_emot_hap,neut1_emot_sat,neut1_emot_enj,neut1_emot_ala,neut1_emot_sca,neut1_emot_fea,neut1_emot_irr,neut1_emot_agg,neut1_emot_ann,neut1_emot_DO,neut1_supp_dif,neut1_supp_con,happ2_desc_tme_First Click,happ2_desc_tme_Last Click,happ2_desc_tme_Page Submit,happ2_desc_tme_Click Count,happ2_perf_tme_First Click,happ2_perf_tme_Last Click,happ2_perf_tme_Page Submit,happ2_perf_tme_Click Count,happ2_emot_hap,happ2_emot_sat,happ2_emot_enj,happ2_emot_ala,happ2_emot_sca,happ2_emot_fea,happ2_emot_irr,happ2_emot_agg,happ2_emot_ann,happ2_emot_DO,happ2_supp_dif,happ2_supp_con,angr2_desc_tme_First Click,angr2_desc_tme_Last Click,angr2_desc_tme_Page Submit,angr2_desc_tme_Click Count,angr2_perf_tme_First Click,angr2_perf_tme_Last Click,angr2_perf_tme_Page Submit,angr2_perf_tme_Click Count,angr2_emot_hap,angr2_emot_sat,angr2_emot_enj,angr2_emot_ala,angr2_emot_sca,angr2_emot_fea,angr2_emot_irr,angr2_emot_agg,angr2_emot_ann,angr2_emot_DO,angr2_supp_dif,angr2_supp_con,neut2_desc_tme_First Click,neut2_desc_tme_Last Click,neut2_desc_tme_Page Submit,neut2_desc_tme_Click Count,neut2_perf_tme_First Click,neut2_perf_tme_Last Click,neut2_perf_tme_Page Submit,neut2_perf_tme_Click Count,neut2_emot_hap,neut2_emot_sat,neut2_emot_enj,neut2_emot_ala,neut2_emot_sca,neut2_emot_fea,neut2_emot_irr,neut2_emot_agg,neut2_emot_ann,neut2_emot_DO,neut2_supp_dif,neut2_supp_con,indiv_inst_tme_First Click,indiv_inst_tme_Last Click,indiv_inst_tme_Page Submit,indiv_inst_tme_Click Count,indiv_gend_var,indiv_gend_var_6_TEXT,indiv_agee_var,indiv_maia_001,indiv_maia_002,indiv_maia_003,indiv_maia_004,indiv_maia_005,indiv_maia_006,indiv_maia_007,indiv_maia_008,indiv_maia_009,indiv_maia_010,indiv_maia_011,indiv_maia_012,indiv_maia_013,indiv_maia_014,indiv_maia_015,indiv_maia_016,indiv_maia_017,indiv_maia_018,indiv_maia_019,indiv_maia_020,indiv_maia_021,indiv_maia_022,indiv_maia_023,indiv_maia_024,indiv_maia_025,indiv_maia_026,indiv_maia_027,indiv_maia_028,indiv_maia_029,indiv_maia_030,indiv_maia_031,indiv_maia_032,debri_pass_var,exper_init_var,exper_ssid_var,exper_date_var,feedb_awar_var,feedb_blef_var,video_awar_var,heard_awar_var,exper_csnt_vd1,exper_csnt_vd2,exper_csnt_vd3,exper_csnt_vd4,exper_csnt_vd5,exper_csnt_aud,exper_note_var,demand,FL_20_DO,FL_5_DO,FL_6_DO
1/22/2020 15:18,1/22/2020 16:07,0,100,2883,1,1/22/2020 16:07,R_1Kqlw3Ra9vJ2QjF,,,,,35.9539032,-83.93569946,anonymous,EN,4.609,4.609,8.272,1,,,,,0,0,16.803,0,0,0,5.009,0,3,4,4,1,1,1,1,1,1,happ1_emot_hap|happ1_emot_sca|happ1_emot_ala|happ1_emot_fea|happ1_emot_enj|happ1_emot_sat|happ1_emot_irr|happ1_emot_agg|happ1_emot_ann,1,3,0,0,6.354,0,0,0,5.108,0,2,1,2,1,1,1,1,1,1,angr1_emot_irr|angr1_emot_ala|angr1_emot_ann|angr1_emot_agg|angr1_emot_enj|angr1_emot_fea|angr1_emot_sca|angr1_emot_hap|angr1_emot_sat,1,3,0,0,7.579,0,0,0,5.106,0,1,1,1,1,1,1,1,2,1,neut1_emot_irr|neut1_emot_agg|neut1_emot_hap|neut1_emot_sca|neut1_emot_enj|neut1_emot_fea|neut1_emot_sat|neut1_emot_ann|neut1_emot_ala,1,2,5.937,5.937,6.608,1,0,0,5.105,0,4,3,3,1,1,1,1,1,1,happ2_emot_ala|happ2_emot_fea|happ2_emot_hap|happ2_emot_enj|happ2_emot_sca|happ2_emot_ann|happ2_emot_sat|happ2_emot_agg|happ2_emot_irr,1,2,6.219,6.219,6.705,1,0,0,5.007,0,3,2,3,1,1,1,1,1,1,angr2_emot_sca|angr2_emot_hap|angr2_emot_ann|angr2_emot_irr|angr2_emot_enj|angr2_emot_fea|angr2_emot_ala|angr2_emot_sat|angr2_emot_agg,1,2,3.848,3.848,6.214,1,0,0,5.005,0,1,1,1,1,1,1,1,1,1,neut2_emot_hap|neut2_emot_ala|neut2_emot_irr|neut2_emot_sca|neut2_emot_enj|neut2_emot_fea|neut2_emot_ann|neut2_emot_sat|neut2_emot_agg,1,4,0,0,4.176,0,1,,18,3,5,4,4,4,3,3,2,2,2,3,1,2,2,2,4,3,4,4,4,5,4,2,2,2,1,2,1,2,3,5,5,password,rev,310,1/22/2020,1,3,1,0,1,1,0,1,1,1,"part believed that emotions inf expressions

part started falling asleep in debriefing a little

the mouse kept moving to my screen during study",neu,FL_23,Happy1|Neutral1|Anger1,Neutral2|Anger2|Happy2
1/15/2020 15:22,1/15/2020 16:17,0,5,3289,0,1/22/2020 16:17,R_9WugIKgaotusVS9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neg,FL_22,,
1/22/2020 16:15,1/22/2020 17:10,0,100,3303,1,1/22/2020 17:10,R_SOdiAVrFyLRtn69,,,,,35.9375,-84.07299805,anonymous,EN,0,0,19.23,0,0,0,12.818,0,0,0,8.629,0,0,0,5.106,0,5,4,5,1,1,1,2,1,1,happ1_emot_sat|happ1_emot_ann|happ1_emot_agg|happ1_emot_enj|happ1_emot_hap|happ1_emot_irr|happ1_emot_ala|happ1_emot_fea|happ1_emot_sca,1,3,0,0,13.813,0,0,0,5.01,0,5,2,3,3,1,1,2,1,3,angr1_emot_hap|angr1_emot_irr|angr1_emot_sca|angr1_emot_fea|angr1_emot_ann|angr1_emot_sat|angr1_emot_ala|angr1_emot_enj|angr1_emot_agg,2,4,0,0,6.903,0,0,0,5.106,0,4,3,3,1,1,2,2,2,2,neut1_emot_sat|neut1_emot_irr|neut1_emot_hap|neut1_emot_agg|neut1_emot_ann|neut1_emot_fea|neut1_emot_sca|neut1_emot_enj|neut1_emot_ala,1,4,0,0,7.027,0,0,0,5.008,0,4,4,4,1,1,1,1,2,2,happ2_emot_fea|happ2_emot_agg|happ2_emot_sca|happ2_emot_enj|happ2_emot_sat|happ2_emot_ann|happ2_emot_ala|happ2_emot_hap|happ2_emot_irr,1,3,0,0,7.809,0,0,0,5.007,0,2,2,2,3,1,1,3,4,1,angr2_emot_irr|angr2_emot_sat|angr2_emot_ala|angr2_emot_enj|angr2_emot_ann|angr2_emot_fea|angr2_emot_hap|angr2_emot_sca|angr2_emot_agg,3,4,0,0,9.548,0,0,0,5.105,0,2,3,2,1,1,1,2,2,3,neut2_emot_ala|neut2_emot_irr|neut2_emot_agg|neut2_emot_sca|neut2_emot_fea|neut2_emot_ann|neut2_emot_enj|neut2_emot_sat|neut2_emot_hap,2,4,0,0,5.175,0,2,,19,4,4,5,3,2,2,4,5,4,2,3,4,2,2,4,4,2,3,5,5,5,5,3,2,2,3,2,3,4,2,1,4,password,CGS,311,1/22/2020,4,0,0,0,1,1,1,1,1,1,"He understood everything well, sharp guy. He guessed right and doesn't believe in the link between expression and emotion. He said he was trying to hold back laughter while doing the expressions because he found them funny. He wasn't expecting us to be recording and was talking t himself.",pos,FL_21,Anger1|Neutral1|Happy1,Neutral2|Anger2|Happy2
1/22/2020 17:33,1/22/2020 18:27,0,100,3245,1,1/22/2020 18:27,R_1IQbNb0nQyt4bxk,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,17.162,0,,,,,0,0,9.506,0,0,0,5.107,0,2,1,2,1,1,1,1,1,1,happ1_emot_hap|happ1_emot_ann|happ1_emot_irr|happ1_emot_sca|happ1_emot_agg|happ1_emot_ala|happ1_emot_enj|happ1_emot_fea|happ1_emot_sat,1,4,0,0,6.617,0,0,0,5.11,0,1,1,1,1,1,1,1,2,2,angr1_emot_sca|angr1_emot_fea|angr1_emot_irr|angr1_emot_hap|angr1_emot_enj|angr1_emot_ala|angr1_emot_agg|angr1_emot_sat|angr1_emot_ann,1,6,0,0,11.537,0,0,0,5.111,0,1,1,1,1,1,2,1,1,1,neut1_emot_sca|neut1_emot_enj|neut1_emot_sat|neut1_emot_ala|neut1_emot_fea|neut1_emot_agg|neut1_emot_hap|neut1_emot_irr|neut1_emot_ann,1,5,0,0,5.948,0,0,0,5.106,0,3,3,4,1,1,1,1,1,1,happ2_emot_irr|happ2_emot_sca|happ2_emot_hap|happ2_emot_enj|happ2_emot_ala|happ2_emot_ann|happ2_emot_agg|happ2_emot_sat|happ2_emot_fea,1,3,0,0,7.677,0,0,0,5.107,0,1,1,1,2,1,1,1,1,2,angr2_emot_agg|angr2_emot_sca|angr2_emot_ala|angr2_emot_sat|angr2_emot_irr|angr2_emot_ann|angr2_emot_hap|angr2_emot_fea|angr2_emot_enj,1,6,0,0,5.948,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,neut2_emot_ann|neut2_emot_sca|neut2_emot_fea|neut2_emot_agg|neut2_emot_irr|neut2_emot_sat|neut2_emot_hap|neut2_emot_enj|neut2_emot_ala,1,4,0,0,6.639,0,2,,19,2,3,3,4,4,5,4,2,3,2,2,3,1,2,3,2,4,4,3,4,5,4,3,2,4,3,2,3,4,2,3,4,password,JOB,312,1/22/2020,0,4,0,0,1,1,1,1,1,1,"Pt seemed agitated during trials a.e.b. eye rolling during trials. During debriefing, pt stated that he did feel more agitated following scowls, and happier during the smiling trials. Pt saw this study ""as is,"" and believed it to be about GSR & movements. ",neu,FL_23,Neutral1|Happy1|Anger1,Anger2|Happy2|Neutral2
1/22/2020 18:27,1/22/2020 19:39,0,100,4305,1,1/22/2020 19:39,R_2EFfYNzw7XJPZ3H,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,11.618,0,12.847,12.847,13.334,1,0,0,6.79,0,0,0,5.005,0,5,4,4,1,1,1,1,1,1,happ1_emot_ala|happ1_emot_irr|happ1_emot_sat|happ1_emot_enj|happ1_emot_agg|happ1_emot_ann|happ1_emot_fea|happ1_emot_hap|happ1_emot_sca,1,4,0,0,18.727,0,0,0,5.008,0,1,1,1,1,1,1,1,1,1,angr1_emot_enj|angr1_emot_sat|angr1_emot_fea|angr1_emot_irr|angr1_emot_ala|angr1_emot_agg|angr1_emot_hap|angr1_emot_sca|angr1_emot_ann,1,7,0,0,6.41,0,0,0,5.007,0,2,2,3,1,1,1,1,1,1,neut1_emot_irr|neut1_emot_hap|neut1_emot_agg|neut1_emot_ala|neut1_emot_enj|neut1_emot_sca|neut1_emot_fea|neut1_emot_sat|neut1_emot_ann,3,6,0,0,10.53,0,0,0,5.006,0,4,1,1,1,1,1,1,1,1,happ2_emot_hap|happ2_emot_sat|happ2_emot_ann|happ2_emot_fea|happ2_emot_ala|happ2_emot_irr|happ2_emot_agg|happ2_emot_enj|happ2_emot_sca,2,4,0,0,7.188,0,0,0,5.106,0,1,1,1,1,1,1,1,1,3,angr2_emot_sat|angr2_emot_fea|angr2_emot_irr|angr2_emot_ala|angr2_emot_agg|angr2_emot_hap|angr2_emot_ann|angr2_emot_sca|angr2_emot_enj,1,4,0,0,7.982,0,0,0,5.006,0,1,1,1,2,2,2,1,1,1,neut2_emot_fea|neut2_emot_sca|neut2_emot_ala|neut2_emot_enj|neut2_emot_hap|neut2_emot_sat|neut2_emot_ann|neut2_emot_agg|neut2_emot_irr,4,7,0,0,4.525,0,1,,19,5,5,2,5,3,5,5,3,5,5,3,5,4,4,5,5,5,5,5,5,5,5,3,1,1,4,5,2,3,5,4,5,password,JOB,313,1/22/2020,1,4,0,0,1,1,1,1,1,1,"Pt thinks that smiling impacts happiness because she smiles when she is happy. Pt does not think scowling makes her angrier, because she does not scowl when she is angry. ",pos,FL_21,Anger1|Happy1|Neutral1,Neutral2|Happy2|Anger2
1/23/2020 12:36,1/23/2020 13:42,0,100,3970,1,1/23/2020 13:42,R_3ERvfrYr1zywePc,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,10.369,0,0,0,13.955,0,0,0,6.634,0,0,0,5.006,0,1,1,1,1,1,1,1,1,2,happ1_emot_irr|happ1_emot_sca|happ1_emot_fea|happ1_emot_agg|happ1_emot_sat|happ1_emot_ala|happ1_emot_ann|happ1_emot_enj|happ1_emot_hap,1,1,0,0,9.78,0,0,0,5.01,0,1,1,1,1,1,1,1,1,1,angr1_emot_fea|angr1_emot_agg|angr1_emot_sat|angr1_emot_enj|angr1_emot_ala|angr1_emot_hap|angr1_emot_ann|angr1_emot_sca|angr1_emot_irr,1,2,0,0,6.518,0,0,0,5.008,0,1,1,1,1,1,1,1,1,1,neut1_emot_irr|neut1_emot_enj|neut1_emot_sca|neut1_emot_sat|neut1_emot_ala|neut1_emot_hap|neut1_emot_agg|neut1_emot_ann|neut1_emot_fea,1,1,0,0,6.08,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,happ2_emot_fea|happ2_emot_hap|happ2_emot_agg|happ2_emot_sat|happ2_emot_enj|happ2_emot_sca|happ2_emot_ala|happ2_emot_ann|happ2_emot_irr,1,1,0,0,6.346,0,0,0,5.106,0,1,1,1,1,1,1,2,1,2,angr2_emot_fea|angr2_emot_ann|angr2_emot_enj|angr2_emot_ala|angr2_emot_hap|angr2_emot_agg|angr2_emot_irr|angr2_emot_sca|angr2_emot_sat,2,3,0,0,6.78,0,0,0,5.006,0,1,4,4,1,1,1,1,1,1,neut2_emot_sca|neut2_emot_fea|neut2_emot_ala|neut2_emot_irr|neut2_emot_sat|neut2_emot_agg|neut2_emot_ann|neut2_emot_enj|neut2_emot_hap,1,1,0,0,3.872,0,1,,18,5,5,5,5,1,2,3,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,3,2,2,3,2,4,password,CGS,314,1/23/2020,3,2,3,0,1,1,1,1,1,1,"I'm not sure how well she made the facial movements, please check it. She got the connection, but was very ambivalent about believing it. She guessed her group right and also guessed that a camera was around somewhere.",neg,FL_22,Anger1|Happy1|Neutral1,Neutral2|Anger2|Happy2
1/23/2020 13:42,1/23/2020 14:43,0,100,3689,1,1/23/2020 14:43,R_1CJVMtSbmwAgX6D,,,,,35.9375,-84.07299805,anonymous,EN,0,0,19.207,0,0,0,12.417,0,0,0,20.962,0,0,0,5.01,0,3,2,1,1,1,1,1,1,1,happ1_emot_agg|happ1_emot_fea|happ1_emot_irr|happ1_emot_sca|happ1_emot_hap|happ1_emot_sat|happ1_emot_ann|happ1_emot_enj|happ1_emot_ala,2,4,0,0,7.255,0,0,0,5.007,0,2,1,1,1,1,1,1,1,1,angr1_emot_fea|angr1_emot_sca|angr1_emot_ala|angr1_emot_hap|angr1_emot_irr|angr1_emot_ann|angr1_emot_agg|angr1_emot_sat|angr1_emot_enj,2,4,0,0,8.273,0,0,0,5.005,0,3,3,2,1,1,1,1,1,1,neut1_emot_ann|neut1_emot_ala|neut1_emot_sat|neut1_emot_hap|neut1_emot_agg|neut1_emot_sca|neut1_emot_enj|neut1_emot_fea|neut1_emot_irr,1,3,0,0,11.609,0,0,0,5.005,0,3,2,1,1,1,1,2,1,2,happ2_emot_ala|happ2_emot_sat|happ2_emot_hap|happ2_emot_ann|happ2_emot_agg|happ2_emot_sca|happ2_emot_fea|happ2_emot_irr|happ2_emot_enj,1,4,0,0,5.947,0,0,0,5.005,0,4,2,3,1,1,1,1,1,1,angr2_emot_hap|angr2_emot_sat|angr2_emot_ala|angr2_emot_irr|angr2_emot_agg|angr2_emot_ann|angr2_emot_enj|angr2_emot_sca|angr2_emot_fea,2,3,0,0,6.668,0,0,0,5.007,0,2,3,3,1,1,1,1,1,1,neut2_emot_ala|neut2_emot_enj|neut2_emot_irr|neut2_emot_hap|neut2_emot_sat|neut2_emot_ann|neut2_emot_sca|neut2_emot_agg|neut2_emot_fea,1,3,0,0,5.138,0,2,,18,4,5,2,5,1,3,4,2,2,3,2,3,5,4,4,3,4,1,2,2,5,3,2,4,5,5,1,1,3,4,3,4,password,CGS,315,1/23/2020,3,1,0,0,1,1,1,1,1,1,"he got the connection. He thought the connection depended on context, sitting in a room and smiling wouldn't do it. He guessed correctly and was surprised about the recording. Also I forgot to have him put his phone in the basket.",pos,FL_21,Happy1|Neutral1|Anger1,Neutral2|Happy2|Anger2
1/16/2020 14:15,1/16/2020 15:05,0,79,3033,0,1/23/2020 15:05,R_3iL3i26koKI6WE0,,,,,,,anonymous,EN,0,0,8.462,0,19.274,19.274,22.739,1,0,0,7.734,0,0,0,5.108,0,,,,,,,,,,happ1_emot_agg|happ1_emot_fea|happ1_emot_ala|happ1_emot_irr|happ1_emot_sat|happ1_emot_ann|happ1_emot_hap|happ1_emot_enj|happ1_emot_sca,,,7.765,7.765,8.195,1,0,0,5.105,0,,,,,,,,,,angr1_emot_enj|angr1_emot_hap|angr1_emot_ann|angr1_emot_sca|angr1_emot_agg|angr1_emot_ala|angr1_emot_sat|angr1_emot_irr|angr1_emot_fea,,,0,0,5.759,0,0,0,5.005,0,,,,,,,,,,neut1_emot_ann|neut1_emot_irr|neut1_emot_ala|neut1_emot_hap|neut1_emot_fea|neut1_emot_sat|neut1_emot_sca|neut1_emot_agg|neut1_emot_enj,,,0,0,5.939,0,0,0,5.007,0,,,,,,,,,,happ2_emot_irr|happ2_emot_ann|happ2_emot_sat|happ2_emot_hap|happ2_emot_fea|happ2_emot_agg|happ2_emot_enj|happ2_emot_ala|happ2_emot_sca,,,0,0,5.946,0,0,0,5.006,0,,,,,,,,,,angr2_emot_ala|angr2_emot_fea|angr2_emot_agg|angr2_emot_enj|angr2_emot_sat|angr2_emot_sca|angr2_emot_hap|angr2_emot_irr|angr2_emot_ann,,,0,0,5.926,0,0,0,5.006,0,,,,,,,,,,neut2_emot_enj|neut2_emot_agg|neut2_emot_hap|neut2_emot_sat|neut2_emot_ala|neut2_emot_sca|neut2_emot_fea|neut2_emot_ann|neut2_emot_irr,,,0,0,12.895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pos,FL_21,Happy1|Neutral1|Anger1,Happy2|Neutral2|Anger2
1/23/2020 14:56,1/23/2020 15:53,0,100,3397,1,1/23/2020 15:53,R_211xM63AOvDEkKc,,,,,35.9375,-84.07299805,anonymous,EN,0,0,12.973,0,0,0,14.516,0,0,0,10.269,0,0,0,5.008,0,2,1,1,1,1,1,1,1,1,happ1_emot_sat|happ1_emot_hap|happ1_emot_irr|happ1_emot_fea|happ1_emot_ann|happ1_emot_ala|happ1_emot_enj|happ1_emot_sca|happ1_emot_agg,1,5,0,0,18.726,0,0,0,5.11,0,2,1,2,1,1,1,1,1,1,angr1_emot_hap|angr1_emot_irr|angr1_emot_sat|angr1_emot_agg|angr1_emot_enj|angr1_emot_ala|angr1_emot_sca|angr1_emot_ann|angr1_emot_fea,1,6,0,0,11.536,0,0,0,5.007,0,1,1,1,1,1,1,1,1,2,neut1_emot_sca|neut1_emot_ala|neut1_emot_hap|neut1_emot_fea|neut1_emot_enj|neut1_emot_agg|neut1_emot_irr|neut1_emot_sat|neut1_emot_ann,1,4,0,0,12.947,0,0,0,5.106,0,1,2,1,1,1,1,1,1,1,happ2_emot_fea|happ2_emot_sat|happ2_emot_hap|happ2_emot_ala|happ2_emot_agg|happ2_emot_sca|happ2_emot_ann|happ2_emot_irr|happ2_emot_enj,1,5,0,0,12.322,0,0,0,5.006,0,1,1,1,1,1,1,2,1,1,angr2_emot_sat|angr2_emot_ala|angr2_emot_enj|angr2_emot_irr|angr2_emot_agg|angr2_emot_fea|angr2_emot_sca|angr2_emot_hap|angr2_emot_ann,1,6,0,0,13.03,0,0,0,5.005,0,1,1,1,1,1,1,1,1,1,neut2_emot_ala|neut2_emot_fea|neut2_emot_enj|neut2_emot_sca|neut2_emot_agg|neut2_emot_hap|neut2_emot_sat|neut2_emot_irr|neut2_emot_ann,1,6,0,0,5.58,0,1,,19,4,5,5,5,2,2,4,3,2,5,5,4,4,5,2,5,5,1,5,5,5,1,2,4,4,4,5,1,2,5,5,4,password,RCM,316,1/23/2020,1,3,1,0,1,1,1,1,1,1,"Posed clear facial expressions. Aware of the connection between facial movements and the supposed skin readings. Continued to make that connection to emotions influencing the readings due to facial movements. Believes in the facial feedback hypothesis when smiling but not when scowling. had trouble scowling as according to the directions. Suspicious of webcam activity before deception was revealed, despite the biopac machine being utilized. Remembered the correct group they were participating in and not surprised about any of the deception due to deceptions in previous studies. Seemed very willing to discuss and mentioned that they had learned about the facial feedback hypothesis in psychology class. ",pos,FL_21,Anger1|Neutral1|Happy1,Happy2|Neutral2|Anger2
1/16/2020 15:23,1/16/2020 15:55,0,79,1947,0,1/23/2020 15:56,R_3oMlUpOZVVAWpvn,,,,,,,anonymous,EN,7.536,7.536,7.878,1,14.896,14.896,17.286,1,0,0,5.767,0,0,0,5.007,0,,,,,,,,,,happ1_emot_ala|happ1_emot_hap|happ1_emot_agg|happ1_emot_enj|happ1_emot_sat|happ1_emot_ann|happ1_emot_sca|happ1_emot_irr|happ1_emot_fea,,,0,0,5.484,0,0,0,5.007,0,,,,,,,,,,angr1_emot_irr|angr1_emot_ala|angr1_emot_sca|angr1_emot_fea|angr1_emot_sat|angr1_emot_hap|angr1_emot_ann|angr1_emot_enj|angr1_emot_agg,,,0.355,5.603,6.041,4,0,0,5.007,0,,,,,,,,,,neut1_emot_ann|neut1_emot_agg|neut1_emot_sca|neut1_emot_fea|neut1_emot_ala|neut1_emot_enj|neut1_emot_hap|neut1_emot_sat|neut1_emot_irr,,,0,0,5.503,0,0,0,5.106,0,,,,,,,,,,happ2_emot_ala|happ2_emot_fea|happ2_emot_enj|happ2_emot_irr|happ2_emot_agg|happ2_emot_ann|happ2_emot_sat|happ2_emot_hap|happ2_emot_sca,,,5.835,5.835,6.105,1,0,0,5.106,0,,,,,,,,,,angr2_emot_enj|angr2_emot_sat|angr2_emot_hap|angr2_emot_ala|angr2_emot_agg|angr2_emot_ann|angr2_emot_sca|angr2_emot_irr|angr2_emot_fea,,,0,0,5.557,0,0,0,5.008,0,,,,,,,,,,neut2_emot_sat|neut2_emot_hap|neut2_emot_enj|neut2_emot_sca|neut2_emot_ala|neut2_emot_ann|neut2_emot_agg|neut2_emot_fea|neut2_emot_irr,,,2.969,2.969,3.257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neg,FL_22,Neutral1|Anger1|Happy1,Neutral2|Happy2|Anger2
1/23/2020 15:54,1/23/2020 16:41,0,100,2794,1,1/23/2020 16:41,R_3POi5jVlvfU9ndJ,,,,,35.9375,-84.07299805,anonymous,EN,0,0,8.095,0,0,0,41.386,0,0,0,6.092,0,0,0,5.007,0,4,1,1,1,1,1,1,1,1,happ1_emot_sca|happ1_emot_fea|happ1_emot_ann|happ1_emot_enj|happ1_emot_agg|happ1_emot_irr|happ1_emot_hap|happ1_emot_ala|happ1_emot_sat,1,3,0,0,9.194,0,0,0,5.108,0,1,1,1,1,1,1,4,4,4,angr1_emot_ann|angr1_emot_hap|angr1_emot_fea|angr1_emot_ala|angr1_emot_sca|angr1_emot_sat|angr1_emot_enj|angr1_emot_irr|angr1_emot_agg,3,5,6.046,6.046,7.486,1,0,0,5.008,0,1,1,1,1,1,1,2,1,3,neut1_emot_sat|neut1_emot_hap|neut1_emot_ann|neut1_emot_irr|neut1_emot_enj|neut1_emot_sca|neut1_emot_ala|neut1_emot_fea|neut1_emot_agg,2,2,0,0,5.874,0,0,0,5.105,0,2,1,1,1,1,1,1,1,2,happ2_emot_ala|happ2_emot_fea|happ2_emot_irr|happ2_emot_sca|happ2_emot_agg|happ2_emot_sat|happ2_emot_hap|happ2_emot_enj|happ2_emot_ann,1,3,0,0,6.371,0,0,0,5.106,0,1,1,1,1,1,1,2,1,1,angr2_emot_irr|angr2_emot_agg|angr2_emot_ann|angr2_emot_enj|angr2_emot_fea|angr2_emot_sca|angr2_emot_sat|angr2_emot_hap|angr2_emot_ala,2,4,6.007,6.007,6.431,1,0,0,5.006,0,1,1,1,1,1,1,2,2,2,neut2_emot_irr|neut2_emot_sat|neut2_emot_sca|neut2_emot_enj|neut2_emot_fea|neut2_emot_ala|neut2_emot_hap|neut2_emot_ann|neut2_emot_agg,1,4,4.689,4.689,5.057,1,2,,20,3,4,3,4,5,5,5,2,2,4,4,3,2,3,3,4,4,3,2,2,2,4,2,3,2,2,1,1,2,3,3,3,password,TSS,317,1/23/2020,4,3,1,0,1,1,1,1,1,1,"I messed up a few of the timings (initial consent form, turning on audio recording), leading to some wait times for the participant. Ultimately, manipulation was still successful. ",pos,FL_21,Anger1|Happy1|Neutral1,Happy2|Anger2|Neutral2
